Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
RELIANCE,EQ,10-Aug-17,1598.8,1593.05,1606.65,1577.95,1593.75,1584.35,1590.55,2328843,3704143392,82027,1089828,46.8
RELIANCE,EQ,11-Aug-17,1584.35,1550.95,1580,1533,1545.5,1546.25,1558.16,3885064,6053534862,106441,1792053,46.13
RELIANCE,EQ,14-Aug-17,1546.25,1561,1584.5,1561,1572.2,1573.05,1573.14,3072299,4833153047,92410,1667459,54.27
RELIANCE,EQ,16-Aug-17,1573.05,1572,1576,1550.2,1576,1566.1,1561.92,3103394,4847251821,96068,1481871,47.75
RELIANCE,EQ,17-Aug-17,1566.1,1569,1597.65,1561.15,1563,1567.1,1580.02,3618179,5716789490,89026,1450228,40.08
RELIANCE,EQ,18-Aug-17,1567.1,1564,1577.8,1553.15,1576.25,1575.4,1568.93,1814011,2846062732,50855,646001,35.61
RELIANCE,EQ,21-Aug-17,1575.4,1577,1584.15,1560.25,1564.3,1564.4,1571.08,1731188,2719841501,50892,746749,43.14
RELIANCE,EQ,22-Aug-17,1564.4,1572,1579.9,1556.05,1560.1,1560.05,1568.81,2179230,3418790348,57712,1164969,53.46
RELIANCE,EQ,23-Aug-17,1560.05,1564.85,1586.55,1553.15,1582.55,1582.05,1567.85,1901824,2981782351,57111,705110,37.08
RELIANCE,EQ,24-Aug-17,1582.05,1590,1593.1,1564.5,1570,1568.05,1575.93,2892571,4558488606,92963,1522504,52.63
RELIANCE,EQ,28-Aug-17,1568.05,1579.05,1581.95,1561.2,1564.75,1566.55,1568.06,2815328,4414602361,113655,1952702,69.36
RELIANCE,EQ,29-Aug-17,1566.55,1561.85,1567.5,1530,1532.05,1532.15,1543.47,3466421,5350330120,109648,2104367,60.71
RELIANCE,EQ,30-Aug-17,1532.15,1547.55,1568.8,1541.25,1563.5,1564.1,1558.27,2362387,3681230671,70628,821509,34.77
RELIANCE,EQ,31-Aug-17,1564.1,1575,1597.45,1574,1595.4,1594.5,1587.29,5738495,9108681150,153607,3293653,57.4
RELIANCE,EQ,1-Sep-17,1594.5,1599.85,1616.6,1599,1611.95,1610.1,1609.02,3527477,5675773297,67678,1561681,44.27
RELIANCE,EQ,4-Sep-17,1610.1,1615.5,1636.15,1595.85,1615,1613.35,1616.73,4928375,7967844929,78551,2385472,48.4
RELIANCE,EQ,5-Sep-17,1613.35,1630,1634.85,1621.05,1632.15,1632.6,1630.06,5764131,9395875386,103790,3567169,61.89
RELIANCE,EQ,6-Sep-17,1632.6,1626.4,1652.5,1622.8,1644,1645.4,1645.9,11142512,18339508180,107540,8046232,72.21
RELIANCE,EQ,7-Sep-17,1645.4,823,832.5,815,816.6,818.1,822.46,7408536,6093238362,125644,3413409,46.07
RELIANCE,EQ,8-Sep-17,818.1,820,823.25,812.1,816.95,816.9,817.3,6056729,4950161480,107693,3404300,56.21
RELIANCE,EQ,11-Sep-17,816.9,821.3,826.85,816.55,819.5,817.9,822.68,5801712,4772966391,65550,3899662,67.22
RELIANCE,EQ,12-Sep-17,817.9,822.75,825,817,824.5,823.75,821.76,2971669,2441997855,60052,1570576,52.85
RELIANCE,EQ,13-Sep-17,823.75,824,859.9,822,853.4,849,846.97,13430225,11375039392,169159,5061298,37.69
RELIANCE,EQ,14-Sep-17,849,855.8,861.5,842,844.2,843.85,850.31,5425486,4613369237,73159,2181419,40.21
RELIANCE,EQ,15-Sep-17,843.85,842,852.85,834.75,842,841.8,841.99,13072853,11007221826,97143,8512123,65.11
RELIANCE,EQ,18-Sep-17,841.8,850,851.05,843.1,845.2,845.55,847.17,2314174,1960493731,57137,918028,39.67
RELIANCE,EQ,19-Sep-17,845.55,848.7,848.75,837,839,838.6,839.69,3528729,2963055860,56976,2171370,61.53
RELIANCE,EQ,20-Sep-17,838.6,856.1,872.5,845.1,848,847.15,855.91,11402965,9759876154,147419,5286400,46.36
RELIANCE,EQ,21-Sep-17,847.15,847,851.7,836.25,842.95,841.35,841.76,5920552,4983709462,81741,3689024,62.31
RELIANCE,EQ,22-Sep-17,841.35,839.9,839.9,813.2,816.95,817.4,824.67,5620443,4635015514,97574,2686568,47.8
RELIANCE,EQ,25-Sep-17,817.4,815,827.95,805.2,821,821.55,818.09,6505309,5321937993,116207,3232646,49.69
RELIANCE,EQ,26-Sep-17,821.55,821.7,827.05,812.2,819.2,820.1,819.18,4829571,3956299338,71436,2194442,45.44
RELIANCE,EQ,27-Sep-17,820.1,825.6,825.7,795.5,798.4,799.15,805.86,8434196,6796763903,130217,3767260,44.67
RELIANCE,EQ,28-Sep-17,799.15,799.65,802.9,780.2,786.25,786.45,789.61,13508179,10666240867,197436,8286564,61.34
RELIANCE,EQ,29-Sep-17,786.45,791.75,793.4,779.1,781.2,780.9,785.51,7619230,5984977307,139675,3644681,47.84
RELIANCE,EQ,3-Oct-17,780.9,795,803.85,785.35,799,798.35,797.81,8387059,6691289331,147117,4792550,57.14
RELIANCE,EQ,4-Oct-17,798.35,799.2,824.95,795.6,824,818.85,811.68,8643924,7016116516,131730,4821464,55.78
RELIANCE,EQ,5-Oct-17,818.85,825,828.45,818.65,824,824.15,823.34,4860479,4001818827,64016,2110387,43.42
RELIANCE,EQ,6-Oct-17,824.15,824,839.35,822.6,838.2,837.05,832.42,5942106,4946321213,57349,2501831,42.1
RELIANCE,EQ,9-Oct-17,837.05,839,839.8,828,829.25,830.65,832.26,4046109,3367411681,55669,1868638,46.18
RELIANCE,EQ,10-Oct-17,830.65,831,847.3,831,842.25,843.2,842.23,6734986,5672427724,129431,3140069,46.62
RELIANCE,EQ,11-Oct-17,843.2,845.3,858.4,836,839,840.15,848.94,7049800,5984845576,107153,3557392,50.46
RELIANCE,EQ,12-Oct-17,840.15,842.1,876.8,842.1,875.6,872.75,859.93,8522926,7329142509,133483,3855443,45.24
RELIANCE,EQ,13-Oct-17,872.75,879.3,890.7,873.35,877.35,876.45,880.42,9833512,8657585192,159717,3846703,39.12
RELIANCE,EQ,16-Oct-17,876.45,879,892,861.3,877.5,876.8,877.1,14633539,12835077762,199908,5138463,35.11
RELIANCE,EQ,17-Oct-17,876.8,878,884,867.2,874.8,874.35,874.82,6354084,5558696928,82934,2425100,38.17
RELIANCE,EQ,18-Oct-17,874.35,877.4,917.9,875,916.4,914.5,902.06,16765178,15123276190,236743,5324698,31.76
RELIANCE,EQ,19-Oct-17,914.5,915.8,921.9,903,904,909.9,914.94,3664082,3352403287,57147,752973,20.55
RELIANCE,EQ,23-Oct-17,909.9,912.9,944.7,909.1,940.1,939.75,930.39,12551649,11677979383,181861,5558279,44.28
RELIANCE,EQ,24-Oct-17,939.75,947.7,947.7,928.2,936.2,934.25,936.76,6335308,5934642216,114331,2261547,35.7
RELIANCE,EQ,25-Oct-17,934.25,940.1,945.9,929.5,939.3,939.9,937.6,4577050,4291419530,84923,2094561,45.76
RELIANCE,EQ,26-Oct-17,939.9,940,957.8,931,945.3,947.4,943.54,7698704,7264042925,135945,3607637,46.86
RELIANCE,EQ,27-Oct-17,947.4,950,956.7,925.7,930.95,929.85,936.16,5256749,4921139448,100759,2291791,43.6
RELIANCE,EQ,30-Oct-17,929.85,934,945.55,930.6,945.35,942.5,939.44,3576533,3359929915,59624,1456076,40.71
RELIANCE,EQ,31-Oct-17,942.5,944.95,945.75,932.2,944.05,940.85,938.33,4345360,4077373480,113055,2391774,55.04
RELIANCE,EQ,1-Nov-17,940.85,947.75,957.8,945.75,952.35,952.55,952.36,8033040,7650355597,120104,4029559,50.16
RELIANCE,EQ,2-Nov-17,952.55,952.8,956.5,944.25,946.8,946.6,950.6,4698609,4466520209,57550,1658640,35.3
RELIANCE,EQ,3-Nov-17,946.6,955.95,955.95,940.15,945.95,945.3,945.4,2193730,2073948027,41298,645281,29.41
RELIANCE,EQ,6-Nov-17,945.3,942.5,942.5,929,931.35,932.5,935.46,4460799,4172898902,120041,3021207,67.73
RELIANCE,EQ,7-Nov-17,932.5,933.35,935,903.05,906.5,906.7,910.53,9347943,8511592121,150615,6087592,65.12
RELIANCE,EQ,8-Nov-17,906.7,902.5,906,884.1,889.5,887.8,891.91,8115980,7238759485,175122,5266296,64.89
RELIANCE,EQ,9-Nov-17,887.8,894.75,909.9,892.05,902.9,900.5,901.96,6860798,6188162918,100868,2342869,34.15
RELIANCE,EQ,10-Nov-17,900.5,900.95,900.95,879.2,884.9,883.85,886.8,6365174,5644664493,117869,3961031,62.23
RELIANCE,EQ,13-Nov-17,883.85,885,891.9,873.5,874.9,875.25,879.06,4155011,3652510603,155793,2396488,57.68
RELIANCE,EQ,14-Nov-17,875.25,875,895,873,887.5,886.7,885.91,5706105,5055092471,123594,2227040,39.03
RELIANCE,EQ,15-Nov-17,886.7,884.5,890.6,877.95,883.25,883.7,884.44,6981872,6175039788,113126,3261381,46.71
RELIANCE,EQ,16-Nov-17,883.7,885.5,906,885.5,905.25,903.85,900.06,6931038,6238352388,124353,3150704,45.46
RELIANCE,EQ,17-Nov-17,903.85,918.95,924.9,908.5,913,911.9,916.3,5586242,5118671948,114604,2824973,50.57
RELIANCE,EQ,20-Nov-17,911.9,906.2,924.35,905,919,920.85,916.6,4220192,3868228235,73297,1893132,44.86
RELIANCE,EQ,21-Nov-17,920.85,926.8,939.65,925.5,932.05,932.55,934.2,5980763,5587246391,139701,3335555,55.77
RELIANCE,EQ,22-Nov-17,932.55,937.45,938.65,923.45,934.1,930.75,930.23,5055490,4702768893,80499,2499017,49.43
RELIANCE,EQ,23-Nov-17,930.75,931,949.9,926.65,949.7,947,940.34,7329126,6891873715,86733,3905572,53.29
RELIANCE,EQ,24-Nov-17,947,950,959.5,947.4,951.25,951.1,952.55,6394443,6091020187,104436,3410898,53.34
RELIANCE,EQ,27-Nov-17,951.1,947.25,957.5,944,952.5,951.35,949.61,4680074,4444266974,97924,2384703,50.95
RELIANCE,EQ,28-Nov-17,951.35,949.85,951.35,938.1,942.4,943.35,944.15,4641893,4382634300,109264,2738861,59
RELIANCE,EQ,29-Nov-17,943.35,941.85,950,941,943.45,946,946.8,3674864,3479372053,86735,2029868,55.24
RELIANCE,EQ,30-Nov-17,946,941.45,941.45,919.5,922.5,921.55,925.7,9434893,8733894422,144271,5722173,60.65
RELIANCE,EQ,1-Dec-17,921.55,924.45,931.25,907.7,909.5,910.1,918.22,5081389,4665846806,101581,1664223,32.75
RELIANCE,EQ,4-Dec-17,910.1,913.5,913.8,897.35,902.6,901.6,902.87,4618847,4170229646,98705,1947974,42.17
RELIANCE,EQ,5-Dec-17,901.6,901.05,920.75,895.45,914.3,913.7,911.85,8369174,7631456011,130046,3775734,45.11
RELIANCE,EQ,6-Dec-17,913.7,910,930.3,908.8,929,926.65,923.12,11007689,10161404380,116174,5913583,53.72
RELIANCE,EQ,7-Dec-17,926.65,930.05,936,923,932.45,931.55,928.69,5529565,5135253669,108371,2924032,52.88
RELIANCE,EQ,8-Dec-17,931.55,933.85,936.95,919.05,921.3,921,925.59,5588486,5172651632,118138,2963675,53.03
RELIANCE,EQ,11-Dec-17,921,922.45,926,913.55,916.5,916.15,917.67,4933853,4527638393,91965,2652465,53.76
RELIANCE,EQ,12-Dec-17,916.15,915.95,929,908,917.75,915.6,920.76,7215014,6643269136,107416,3034717,42.06
RELIANCE,EQ,13-Dec-17,915.6,916.9,924.95,910.7,914.75,914.65,919.03,4182097,3843490644,66952,1368151,32.71
RELIANCE,EQ,14-Dec-17,914.65,919,924.9,908.75,924,921.5,915.89,5021130,4598789868,97478,2236820,44.55
RELIANCE,EQ,15-Dec-17,921.5,931,932.95,917.7,921,919.75,922.67,11158706,10295851305,178864,7983980,71.55
RELIANCE,EQ,18-Dec-17,919.75,911.95,932.65,862.65,922.45,921,916.28,8494801,7783599546,131395,2365873,27.85
RELIANCE,EQ,19-Dec-17,921,923.6,927,920,926.85,925.95,924.26,4064982,3757097202,78194,1941789,47.77
RELIANCE,EQ,20-Dec-17,925.95,925.9,927.4,917,918.75,918.15,920.58,4774414,4395253600,122373,2796408,58.57
RELIANCE,EQ,21-Dec-17,918.15,918.45,923.95,910,913,912.95,917.28,4147162,3804108015,91666,2425548,58.49
RELIANCE,EQ,22-Dec-17,912.95,914.65,922.4,909.3,919.8,920.4,917.93,4872675,4472795835,107550,2501910,51.35
RELIANCE,EQ,26-Dec-17,920.4,924.85,938.9,918.15,936,929.8,925.15,5301456,4904644711,88411,3034867,57.25
RELIANCE,EQ,27-Dec-17,929.8,933,937.5,919,923.25,923.75,930.28,4352384,4048927002,107845,2086939,47.95
RELIANCE,EQ,28-Dec-17,923.75,925.25,934.4,919.1,922.6,924.2,924.83,7091515,6558467599,92078,3829171,54
RELIANCE,EQ,29-Dec-17,924.2,926.5,932.3,918.5,920.1,921.05,924.13,5069838,4685185007,102691,2516140,49.63
RELIANCE,EQ,1-Jan-18,921.05,922.7,922.7,907.5,909.5,909.75,913.43,4321686,3947568944,61538,2615951,60.53
RELIANCE,EQ,2-Jan-18,909.75,913,919.55,906.4,911.5,911.15,912.92,4342815,3964649170,63346,1835805,42.27
RELIANCE,EQ,3-Jan-18,911.15,925,926,913.05,915.5,914.8,920.1,6175312,5681898483,101162,2679871,43.4
RELIANCE,EQ,4-Jan-18,914.8,918.15,921.8,915.7,920.5,920.3,919.08,4118581,3785310187,92195,2666331,64.74
RELIANCE,EQ,5-Jan-18,920.3,921.8,926.9,920.25,923,923.25,923.12,3401905,3140379429,59095,1641153,48.24
RELIANCE,EQ,8-Jan-18,923.25,926.1,931,923.5,926.6,928.55,927.42,4035417,3742538282,71254,2338783,57.96
RELIANCE,EQ,9-Jan-18,928.55,928.15,943.9,924,940,940.95,938.57,6534997,6133531768,130260,2793438,42.75
RELIANCE,EQ,10-Jan-18,940.95,943,947.4,935.5,941.5,942.35,942.13,5361502,5051241312,88179,3071989,57.3
RELIANCE,EQ,11-Jan-18,942.35,941.8,942.65,935,936.9,937.75,939.68,3588727,3372263779,61745,2236859,62.33
RELIANCE,EQ,12-Jan-18,937.75,943,952.8,938.25,946.6,949,946.82,6890028,6523589663,120871,3367729,48.88
RELIANCE,EQ,15-Jan-18,949,950,958.5,945.2,947.6,949.15,952.57,5084113,4842989337,67051,3050153,59.99
RELIANCE,EQ,16-Jan-18,949.15,947.7,947.7,920,923.8,922.95,930.84,4948895,4606622461,112950,2257272,45.61
RELIANCE,EQ,17-Jan-18,922.95,926,929,907,924.1,924.5,921.46,6036432,5562354162,113531,2867770,47.51
RELIANCE,EQ,18-Jan-18,924.5,929,929.6,915.1,922,919.7,922.33,4289053,3955927032,96415,1953284,45.54
RELIANCE,EQ,19-Jan-18,919.7,923,934.4,922.1,934.2,931.3,928.48,4559564,4233444944,104474,1700020,37.28
RELIANCE,EQ,22-Jan-18,931.3,948,974.3,940,970.2,971.5,959.81,20892838,20053133154,324891,7211234,34.52
RELIANCE,EQ,23-Jan-18,971.5,975,990.95,975,982.05,983.25,984.66,10298500,10140509292,189970,4375134,42.48
RELIANCE,EQ,24-Jan-18,983.25,981.75,981.75,962.65,967.95,966.35,968.16,6532672,6324642038,112501,3339394,51.12
RELIANCE,EQ,25-Jan-18,966.35,967.9,972,956.15,963.95,965.9,963.99,6249419,6024404785,124818,3361900,53.8
RELIANCE,EQ,29-Jan-18,965.9,966.2,977.3,959.3,963.7,964.5,968.68,4524605,4382895108,98469,2245340,49.63
RELIANCE,EQ,30-Jan-18,964.5,965.8,965.8,949,950,950.4,956.43,4198139,4015232068,67935,2568921,61.19
RELIANCE,EQ,31-Jan-18,950.4,950,964.5,941.55,962,961.3,958.82,5738209,5501909579,118233,3180140,55.42
RELIANCE,EQ,1-Feb-18,961.3,963.25,972.6,936.6,945,943.85,955.08,7554587,7215260532,126370,3415032,45.2
RELIANCE,EQ,2-Feb-18,943.85,935,943.95,901,901.9,904.35,917.5,13242095,12149575193,233056,8153043,61.57
RELIANCE,EQ,5-Feb-18,904.35,894,912.5,881.8,907,902.15,902.03,8773525,7913964633,208567,4974348,56.7
RELIANCE,EQ,6-Feb-18,902.15,877,898,871,893.4,892.1,884.19,11000567,9726627414,223859,5774757,52.5
RELIANCE,EQ,7-Feb-18,892.1,902.55,905.4,890,892.45,894.4,897.52,7100838,6373167727,167780,3968480,55.89
RELIANCE,EQ,8-Feb-18,894.4,897.9,910.65,892.35,906.2,904.55,903.17,6320734,5708726206,184671,3350338,53.01
RELIANCE,EQ,9-Feb-18,904.55,889,902,886,899.95,897.85,895.97,5294279,4743532840,134990,2528662,47.76
RELIANCE,EQ,12-Feb-18,897.85,903,918.2,902.05,914,915.5,910.17,5429792,4942032259,117785,2864468,52.75
RELIANCE,EQ,14-Feb-18,915.5,923,942.5,921,929,933.65,930.9,10170959,9468181695,207422,5714896,56.19
RELIANCE,EQ,15-Feb-18,933.65,937.65,945.75,928.15,936.1,935.65,938.06,6109454,5731058556,110875,2385409,39.04
RELIANCE,EQ,16-Feb-18,935.65,939.6,942.6,918.1,920.45,921.3,930.32,4401672,4094973055,89938,1942920,44.14
RELIANCE,EQ,19-Feb-18,921.3,921,932,913.55,928.3,927,922.39,4087936,3770665441,76979,1510482,36.95
RELIANCE,EQ,20-Feb-18,927,929,929.55,918.8,919.9,921.1,923.11,3866919,3569595828,73125,1883636,48.71
RELIANCE,EQ,21-Feb-18,921.1,930,932.5,922.15,929,929.35,927.21,5448230,5051677024,115472,3286057,60.31
RELIANCE,EQ,22-Feb-18,929.35,922,931,920,921,924.35,924.97,5118850,4734779151,95362,2583649,50.47
RELIANCE,EQ,23-Feb-18,924.35,925.4,938,922.75,934,934.25,931.77,4850839,4519877657,107785,2720599,56.09
RELIANCE,EQ,26-Feb-18,934.25,939,944.9,936.6,938.75,938.7,941.3,3856478,3630113759,76681,2134416,55.35
RELIANCE,EQ,27-Feb-18,938.7,939,955.8,938.35,951.5,950.5,949.05,6410097,6083477042,97701,3270098,51.01
RELIANCE,EQ,28-Feb-18,950.5,945.95,957.1,943.2,951,954.55,953.33,25898694,24689973325,245932,19148342,73.94
RELIANCE,EQ,1-Mar-18,954.55,949.75,959.9,945.95,948.05,948.4,951.47,4094652,3895948304,82999,2074420,50.66
RELIANCE,EQ,5-Mar-18,948.4,943,950.15,921.6,922.65,924.1,932.35,5634893,5253681530,105746,2770783,49.17
RELIANCE,EQ,6-Mar-18,924.1,929,936.2,905.1,908.65,910.85,926.46,7323680,6785121099,119522,4340221,59.26
RELIANCE,EQ,7-Mar-18,910.85,909.25,909.25,888.05,892.4,889.75,898.07,7247708,6508943483,162870,4114512,56.77
RELIANCE,EQ,8-Mar-18,889.75,897.65,914.5,893.3,911,911.45,903.98,6072983,5489882190,110989,2821293,46.46
RELIANCE,EQ,9-Mar-18,911.45,914.9,919.35,911.05,915,913.1,914.72,4863577,4448821265,110348,2706076,55.64
RELIANCE,EQ,12-Mar-18,913.1,920,933.1,917.55,931.95,930.3,924.01,3801407,3512520944,70971,1844960,48.53
RELIANCE,EQ,13-Mar-18,930.3,931.9,936,921.35,934,931.85,929.52,5096825,4737580484,72560,2290961,44.95
RELIANCE,EQ,14-Mar-18,931.85,928.8,932.05,919.2,931.55,929.05,923.15,6731530,6214195309,79487,3237828,48.1
RELIANCE,EQ,15-Mar-18,929.05,925,929.45,910,911,911.8,918.37,5811424,5337047119,70975,2849596,49.03
RELIANCE,EQ,16-Mar-18,911.8,909,909.7,886.05,904,900.05,898.82,14087564,12662129928,221824,9248266,65.65
RELIANCE,EQ,19-Mar-18,900.05,901,906.9,892,895,895.5,898.02,5774392,5185519992,111279,2595730,44.95
RELIANCE,EQ,20-Mar-18,895.5,893.3,904,887.05,892,889.8,894.96,6945721,6216141684,111138,3726794,53.66
RELIANCE,EQ,21-Mar-18,889.8,894.85,902.35,893.3,896,896.9,897.27,6727261,6036186652,126549,3864583,57.45
RELIANCE,EQ,22-Mar-18,896.9,896,911.95,895.75,908.9,908.15,907.73,10116965,9183446074,135445,6244257,61.72
RELIANCE,EQ,23-Mar-18,908.15,890.6,900,889.1,892.5,893.9,894.9,10729694,9601998761,115124,7669459,71.48
RELIANCE,EQ,26-Mar-18,893.9,893.95,904.3,892.5,901.5,901.1,898.73,6047262,5434879313,121961,3636901,60.14
RELIANCE,EQ,27-Mar-18,901.1,907.2,910.75,897,898.3,899.8,903.51,6939577,6269986775,107921,4642015,66.89
RELIANCE,EQ,28-Mar-18,899.8,895.8,895.85,880,881.6,882.7,886.65,8759586,7766716375,164624,5760321,65.76
RELIANCE,EQ,2-Apr-18,882.7,893,900.95,886.5,892.95,892.95,894.38,5712065,5108762641,138967,3627851,63.51
RELIANCE,EQ,3-Apr-18,892.95,891,901.7,885.25,901,899.55,891.67,6364728,5675268232,106660,4357033,68.46
RELIANCE,EQ,4-Apr-18,899.55,904.7,911.8,892.05,893.25,894.9,901.57,6498407,5858765070,90218,3792126,58.35
RELIANCE,EQ,5-Apr-18,894.9,905.1,910,903.5,908,908.2,907.4,3898676,3537659970,76386,2302327,59.05
RELIANCE,EQ,6-Apr-18,908.2,908,918.5,905,911.95,911,912.81,4418462,4033221156,76788,2226588,50.39
RELIANCE,EQ,9-Apr-18,911,912.55,919,912.55,915,916,916.01,3572251,3272222860,73839,2250338,62.99
RELIANCE,EQ,10-Apr-18,916,918.4,923.9,914.15,915.5,917.05,919.12,3865402,3552772955,80941,2362123,61.11
RELIANCE,EQ,11-Apr-18,917.05,921.8,932.75,916.05,931.75,930.85,927.88,6007539,5574246154,109450,3174364,52.84
RELIANCE,EQ,12-Apr-18,930.85,929.85,936.65,924.2,927.1,928.7,929.39,4947725,4598362820,81750,2709544,54.76
RELIANCE,EQ,13-Apr-18,928.7,932.7,941.7,928.7,939.85,938.85,937.05,5767984,5404908210,102901,3471103,60.18
RELIANCE,EQ,16-Apr-18,938.85,934.45,940,928.5,938.1,937.05,932.57,4084450,3809041574,104874,2628073,64.34
RELIANCE,EQ,17-Apr-18,937.05,940,947.2,936,945,944.25,942.33,4388713,4135607266,107244,2792594,63.63
RELIANCE,EQ,18-Apr-18,944.25,945.25,948.2,935.05,937.7,938,941.25,3365196,3167484001,90717,2111686,62.75
RELIANCE,EQ,19-Apr-18,938,939.1,945,935,942,942.3,941.25,4481413,4218134286,49239,2947293,65.77
RELIANCE,EQ,20-Apr-18,942.3,938,941.85,921.2,930,927.9,928.21,3349519,3109071704,72993,1740154,51.95
RELIANCE,EQ,23-Apr-18,927.9,930,944.35,928.5,935,936,936.28,3508515,3284954149,74884,1921427,54.76
RELIANCE,EQ,24-Apr-18,936,935.8,975.7,935,971.6,970.05,959.86,9107264,8741718169,161209,3460005,37.99
RELIANCE,EQ,25-Apr-18,970.05,973.65,981.8,963.55,972,970.5,971,6436620,6249960891,125144,2040807,31.71
RELIANCE,EQ,26-Apr-18,970.5,973,988,962.25,973.15,975.35,977.14,15588001,15231697346,191487,8531489,54.73
RELIANCE,EQ,27-Apr-18,975.35,989.8,1011,985.5,996.5,996.3,999.97,11666267,11665872661,173541,4260032,36.52
RELIANCE,EQ,30-Apr-18,996.3,982,992.6,960,963.5,963.3,969.39,8871802,8600270171,170165,3221915,36.32
RELIANCE,EQ,2-May-18,963.3,967,979.2,965.05,974.8,972.7,973.34,6117761,5954655105,148402,3572199,58.39
RELIANCE,EQ,3-May-18,972.7,977.9,977.9,959.25,962,961.6,964.27,3947546,3806512719,84753,1962554,49.72
RELIANCE,EQ,4-May-18,961.6,962.85,964.7,950,953.6,953.95,954.68,3795692,3623686170,119312,2179011,57.41
RELIANCE,EQ,7-May-18,953.95,958.85,973.25,956.35,971.9,971,963.82,3512532,3385450726,87310,1558672,44.37
RELIANCE,EQ,8-May-18,971,977.5,982,965.2,966,967.1,972.41,4934036,4797914834,104703,2886310,58.5
RELIANCE,EQ,9-May-18,967.1,965.9,984.3,962.25,976.2,976.7,973.59,4494423,4375739607,96826,2151911,47.88
RELIANCE,EQ,10-May-18,976.7,980,984.6,974.25,979.15,981.15,980.67,4014645,3937024260,74806,2062636,51.38
RELIANCE,EQ,11-May-18,981.15,981.25,991.3,977.75,986,989.25,986.84,4011516,3958724055,76911,1936607,48.28
RELIANCE,EQ,14-May-18,989.25,991.95,991.95,976.7,984.95,986.6,984.23,2579561,2538890944,56447,1192913,46.24
RELIANCE,EQ,15-May-18,986.6,983.05,1000,976.65,978.55,978.95,988.75,4800923,4746908410,100265,2160312,45
RELIANCE,EQ,16-May-18,978.95,974,974,952.45,954.4,956.15,962.49,8613363,8290313023,116722,4335906,50.34
RELIANCE,EQ,17-May-18,956.15,959.35,960,941.5,944,945.35,949.68,4733477,4495273470,119057,2896065,61.18
RELIANCE,EQ,18-May-18,945.35,945.6,953.5,932,934.5,933.85,941.11,5230037,4922041685,117002,2639728,50.47
RELIANCE,EQ,21-May-18,933.85,930.75,935.7,922.1,934.8,931.35,927.05,6624893,6141603388,83977,3776097,57
RELIANCE,EQ,22-May-18,931.35,933.15,934,925,927.1,926.75,930.25,5170585,4809925289,78323,2425892,46.92
RELIANCE,EQ,23-May-18,926.75,926,926,909.15,913.8,912.25,917.49,4567562,4190710347,111713,2429374,53.19
RELIANCE,EQ,24-May-18,912.25,914,921,910.15,917.95,915.85,916.46,5317983,4873723841,96010,2683128,50.45
RELIANCE,EQ,25-May-18,915.85,916,923.4,914.45,922,920.8,920.3,8129520,7481573041,94418,4874804,59.96
RELIANCE,EQ,28-May-18,920.8,924.9,927,918.1,919.95,920.4,922.21,5197835,4793495121,98317,2438491,46.91
RELIANCE,EQ,29-May-18,920.4,921.5,928,914.4,916.9,917.45,920.32,8173396,7522151497,113106,5810543,71.09
RELIANCE,EQ,30-May-18,917.45,914.85,923.2,906.6,915.8,916.1,915.8,5991222,5486773045,135401,3269611,54.57
RELIANCE,EQ,31-May-18,916.1,921,922.3,914.55,920.3,921.35,921.07,16951801,15613865590,166442,13107087,77.32
RELIANCE,EQ,1-Jun-18,921.35,920,935.75,918.45,928.6,930.55,926.94,8765835,8125389216,136941,4890383,55.79
RELIANCE,EQ,4-Jun-18,930.55,933.4,944,930.55,941.5,940.85,939.73,5600357,5262829395,237083,2937842,52.46
RELIANCE,EQ,5-Jun-18,940.85,942.8,955,941,948.9,947.65,949.46,7971524,7568655588,169905,4928650,61.83
RELIANCE,EQ,6-Jun-18,947.65,947,956,942.65,954,954.4,952.01,4189483,3988423353,108083,2708703,64.65
RELIANCE,EQ,7-Jun-18,954.4,954.9,976,954.45,970.85,971.35,969.3,6857300,6646752363,202014,4501975,65.65
RELIANCE,EQ,8-Jun-18,971.35,966.35,986.55,960.6,983.1,984.35,974.6,6532599,6366671932,143699,3812961,58.37
RELIANCE,EQ,11-Jun-18,984.35,987.1,999.95,979.05,980.05,982.65,991.25,6866053,6806007440,169285,4298747,62.61
RELIANCE,EQ,12-Jun-18,982.65,983.4,1000,980.3,999.4,997.15,991.14,7445221,7379266303,150601,4766496,64.02
RELIANCE,EQ,13-Jun-18,997.15,1000,1005.9,989.5,1002.5,1002.5,999.25,5926020,5921557586,143644,2871545,48.46
RELIANCE,EQ,14-Jun-18,1002.5,997.45,1011.8,987.4,1007,1007.95,1001.22,5484867,5491573757,130819,2218107,40.44
RELIANCE,EQ,15-Jun-18,1007.95,1006,1023.5,999.25,1012.45,1014.2,1015.48,11294702,11469522694,227359,6385232,56.53
RELIANCE,EQ,18-Jun-18,1014.2,1008.8,1020.45,1007,1014.1,1015.55,1014.97,5652374,5737016772,114998,3492837,61.79
RELIANCE,EQ,19-Jun-18,1015.55,1013.9,1014.8,993.65,995.6,996.05,1002.7,6346101,6363262362,169205,3674239,57.9
RELIANCE,EQ,20-Jun-18,996.05,996,1022.9,994.85,1019.2,1019.25,1015.65,7193824,7306438843,176300,3287906,45.7
